iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
79,0,0,0,0,2.642022,0.305722,0.000204,0.000092,2.951488
80,0,0,0,0,2.601131,0.289783,0.000217,0.000097,2.895476
81,0,0,0,0,2.829556,0.339168,0.000219,0.000149,3.173075
82,0,0,0,0,2.845376,0.308633,0.000183,0.000187,3.163651
83,0,0,0,0,2.602748,0.289458,0.000203,0.000188,2.895271
84,0,0,0,0,2.586220,0.297844,0.000252,0.000405,2.888801
85,0,0,0,0,2.586553,0.295844,0.000277,0.000076,2.885270
86,0,0,0,0,2.593899,0.301560,0.000217,0.000102,2.898242
87,0,0,0,0,2.572639,0.290001,0.000207,0.000083,2.865852
88,0,0,0,0,3.353042,0.286401,0.000183,0.000080,3.642362
89,0,0,0,0,3.385214,0.267268,0.000188,0.000077,3.655772
90,0,0,0,0,2.738352,0.306191,0.000202,0.000194,3.048681
91,0,0,0,0,2.600451,0.286114,0.000192,0.000082,2.889688
92,0,0,0,0,2.667695,0.281688,0.000193,0.000095,2.953600
93,0,0,0,0,3.511811,0.269861,0.000219,0.000092,3.784652
94,0,0,0,0,2.565438,0.284229,0.000296,0.000092,2.852197
95,0,0,0,0,2.602507,0.284090,0.000192,0.000260,2.889713
96,0,0,0,0,2.547904,0.274257,0.000178,0.000090,2.824375
97,0,0,0,0,2.861953,1.329564,0.000190,0.000090,4.194376
98,0,0,0,0,2.906292,0.279530,0.000219,0.000093,3.188385
99,0,0,0,0,2.584296,0.282655,0.000183,0.000175,2.871175
