iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
52,0,0,0,0,0.356678,0.169211,0.000226,0.000222,0.532157
53,0,0,0,0,0.331349,0.162457,0.000284,0.000396,0.500143
54,0,0,0,0,0.341612,0.157790,0.000314,0.000254,0.505803
55,0,0,0,0,0.372958,0.205251,0.000373,0.000417,0.584447
56,0,0,0,0,0.373577,0.178940,0.000420,0.000435,0.559328
57,0,0,0,0,0.387993,0.161725,0.000336,0.000110,0.555093
58,0,0,0,0,0.317594,0.152075,0.000282,0.000307,0.475659
59,0,0,0,0,0.414257,0.175859,0.000298,0.000292,0.596858
60,0,0,0,0,0.380808,0.149201,0.000334,0.000213,0.536347
61,0,0,0,0,0.302349,0.134400,0.000268,0.000269,0.442213
62,0,0,0,0,0.302371,0.153784,0.000368,0.000276,0.462533
63,0,0,0,0,0.352443,0.156598,0.000403,0.000293,0.515532
64,0,0,0,0,0.376518,0.184336,0.000448,0.000407,0.567973
65,0,0,0,0,0.301496,0.135663,0.000209,0.000178,0.443146
66,0,0,0,0,0.277257,0.132350,0.000264,0.000258,0.414984
67,0,0,0,0,0.283940,0.131619,0.000479,0.000265,0.421790
68,0,0,0,0,0.303478,0.134166,0.000385,0.000476,0.443637
69,0,0,0,0,0.324100,0.156413,0.000289,0.000086,0.486242
70,0,0,0,0,0.331819,0.151297,0.000403,0.000361,0.489490
71,0,0,0,0,0.314714,0.115861,0.000270,0.000280,0.435779
72,0,0,0,0,0.285299,0.120733,0.000284,0.000158,0.411481
73,0,0,0,0,0.376146,0.142256,0.000542,0.000353,0.524243
74,0,0,0,0,0.393861,0.191296,0.000517,0.000341,0.592646
75,0,0,0,0,0.486214,0.202751,0.000486,0.000128,0.697146
76,0,0,0,0,0.432225,0.182454,0.000518,0.000224,0.623017
77,0,0,0,0,0.438429,0.192316,0.000566,0.000405,0.638455
78,0,0,0,0,0.394427,0.183767,0.000408,0.000315,0.586543
79,0,0,0,0,0.260945,0.126554,0.000461,0.000259,0.392600
80,0,0,0,0,0.383559,0.176289,0.000450,0.000376,0.567307
81,0,0,0,0,0.286154,0.118111,0.000289,0.000368,0.408835
82,0,0,0,0,0.394662,0.189338,0.000366,0.000472,0.591566
83,0,0,0,0,0.414113,0.198784,0.000258,0.000119,0.619702
84,0,0,0,0,0.558842,0.232886,0.000697,0.000387,0.800981
85,0,0,0,0,0.408615,0.158569,0.000326,0.000242,0.574061
86,0,0,0,0,0.440129,0.188843,0.000499,0.000324,0.636951
87,0,0,0,0,0.419245,0.190886,0.000413,0.000332,0.617511
88,0,0,0,0,0.256674,0.118948,0.000305,0.000392,0.381112
89,0,0,0,0,0.372323,0.173357,0.000516,0.000343,0.552554
90,0,0,0,0,0.412444,0.193907,0.000519,0.000376,0.614357
91,0,0,0,0,0.440064,0.171937,0.000401,0.000254,0.619803
92,0,0,0,0,0.368386,0.161165,0.000255,0.000223,0.535844
93,0,0,0,0,0.373288,0.172232,0.000433,0.000416,0.552465
94,0,0,0,0,0.422752,0.161813,0.000325,0.000256,0.591184
95,0,0,0,0,0.305910,0.170070,0.000349,0.000345,0.481854
96,0,0,0,0,0.385340,0.178194,0.000511,0.000350,0.570832
97,0,0,0,0,0.381227,0.178900,0.000456,0.000361,0.567700
98,0,0,0,0,0.348235,0.180216,0.000468,0.000296,0.535581
99,0,0,0,0,0.487310,0.190309,0.000421,0.000397,0.686060
