iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
1,51,0,50,0,0.623745,0.173563,0.000269,0.002646,0.953848
2,0,0,0,0,0.334355,0.104746,0.000218,0.000357,0.441901
3,0,0,0,0,0.395655,0.122055,0.000152,0.000213,0.520655
4,0,0,0,0,0.402037,0.123067,0.000131,0.000078,0.528276
5,0,0,0,0,0.347676,0.114857,0.000334,0.000076,0.465501
6,0,0,0,0,0.331711,0.120408,0.000215,0.000093,0.454844
7,0,0,0,0,0.326190,0.106105,0.000321,0.000211,0.435391
8,0,0,0,0,0.397999,0.118776,0.000141,0.000068,0.519890
9,0,0,0,0,0.326975,0.099268,0.000197,0.000088,0.428671
10,0,0,0,0,0.401178,0.120989,0.000140,0.000191,0.525213
11,0,0,0,0,0.370497,0.109514,0.000315,0.000079,0.484074
12,0,0,0,0,0.358362,0.103903,0.000183,0.000092,0.464986
13,0,0,0,0,0.381887,0.108943,0.000211,0.000088,0.494433
14,0,0,0,0,0.298741,0.125764,0.000180,0.000057,0.427469
15,0,0,0,0,0.308579,0.112959,0.000186,0.000214,0.424801
16,0,0,0,0,0.313358,0.108082,0.000452,0.000197,0.425412
17,0,0,0,0,0.351831,0.128155,0.000228,0.000283,0.483529
18,0,0,0,0,0.346839,0.112909,0.000301,0.000230,0.464077
19,0,0,0,0,0.358850,0.108844,0.000281,0.000086,0.471163
20,0,0,0,0,0.407575,0.121704,0.000143,0.000083,0.532269
21,0,0,0,0,0.469955,0.121141,0.000144,0.000083,0.594586
22,0,0,0,0,0.478233,0.109680,0.000220,0.000098,0.591541
23,0,0,0,0,0.390416,0.122816,0.000139,0.000078,0.516111
24,0,0,0,0,0.369008,0.105953,0.000212,0.000083,0.478909
25,0,0,0,0,0.394710,0.123693,0.000141,0.000083,0.521621
26,0,0,0,0,0.423052,0.109808,0.000239,0.000213,0.536686
27,0,0,0,0,0.347456,0.108882,0.000188,0.000083,0.460450
28,0,0,0,0,0.473993,0.235250,0.000143,0.000187,0.713354
29,0,0,0,0,0.397621,0.124484,0.000129,0.000077,0.524842
30,0,0,0,0,0.391242,0.114045,0.000176,0.000082,0.508727
31,0,0,0,0,0.303221,0.113567,0.000303,0.000085,0.421293
32,0,0,0,0,0.318571,0.125161,0.000136,0.000082,0.446825
33,0,0,0,0,0.313436,0.116693,0.000226,0.000228,0.432732
34,0,0,0,0,1.056938,0.151087,0.000252,0.000139,1.211541
35,0,0,0,0,0.292280,0.114615,0.000181,0.000082,0.408896
36,0,0,0,0,0.301959,0.108116,0.000201,0.000217,0.412598
37,0,0,0,0,0.312203,0.110260,0.000395,0.000385,0.426873
38,0,0,0,0,0.310291,0.134002,0.000176,0.000107,0.447848
39,0,0,0,0,0.317484,0.111291,0.000326,0.000101,0.432738
40,0,0,0,0,0.310166,0.111785,0.000284,0.000186,0.425158
41,0,0,0,0,0.354125,0.110852,0.000361,0.000187,0.468641
42,0,0,0,0,0.308232,0.107690,0.000279,0.000188,0.420532
43,0,0,0,0,0.309694,0.109157,0.000193,0.000086,0.421807
44,0,0,0,0,0.321031,0.129257,0.000147,0.000197,0.453792
45,0,0,0,0,0.339697,0.127209,0.000141,0.000083,0.470027
46,0,0,0,0,0.332400,0.116848,0.000321,0.000084,0.454005
47,0,0,0,0,0.324383,0.123028,0.000141,0.000116,0.450515
48,0,0,0,0,0.330255,0.380369,0.000232,0.000187,0.713705
49,0,0,0,0,0.331575,0.126090,0.000210,0.000089,0.460647
50,0,0,0,0,0.328542,0.114136,0.000216,0.000118,0.446649
51,0,0,0,0,0.314981,0.113222,0.000323,0.000090,0.431468
52,0,0,0,0,0.334485,0.114214,0.000345,0.000082,0.452171
53,0,0,0,0,0.320014,0.125990,0.000140,0.000078,0.449342
54,0,0,0,0,0.313955,0.115592,0.000220,0.000208,0.432867
55,0,0,0,0,0.299844,0.111863,0.000209,0.000209,0.416013
56,0,0,0,0,0.311060,0.123528,0.000146,0.000083,0.437883
57,0,0,0,0,0.347498,0.124464,0.000140,0.000084,0.475324
58,0,0,0,0,0.324623,0.124673,0.000135,0.000085,0.452269
59,0,0,0,0,0.280915,0.113155,0.000195,0.000191,0.397097
60,0,0,0,0,0.316266,0.124272,0.000141,0.000078,0.443720
61,0,0,0,0,0.349234,0.129123,0.000144,0.000189,0.481273
62,0,0,0,0,0.295009,0.109684,0.000182,0.000086,0.408187
63,0,0,0,0,0.345137,0.109360,0.000198,0.000083,0.458041
64,0,0,0,0,0.292274,0.113771,0.000179,0.000092,0.409839
