query_robot,query_keyframe,candidate_robot,candidate_keyframe,accepted,reason,retrieval_sources,gt_distance_m,gt_within_10m,native_matches,native_inliers,rmse_m,overlap
Alpha,304,Bob,307,False,high_rmse,mapclosures,,,7,7,0.3531813295697104,0.6053457853634973
Alpha,307,Bob,311,True,accepted,megaloc,,,8,7,0.34850190354606514,0.6041787100503757
Alpha,309,Carol,300,False,high_rmse,megaloc,,,19,11,0.3519370462044502,0.5549069106973809
Alpha,310,Bob,314,False,high_rmse,megaloc,12.072896211846684,False,24,13,0.3559516694488267,0.587641062977794
Alpha,312,Carol,303,True,accepted,megaloc,,,18,7,0.3441248321229283,0.6175213675213675
Alpha,313,Bob,317,True,accepted,megaloc,11.93491679731741,False,22,16,0.3491683232056999,0.6282511855151602
Alpha,315,Carol,307,True,accepted,megaloc,,,12,7,0.3392665298788579,0.6506958538706872
Alpha,316,Bob,321,True,accepted,megaloc,11.085556058688958,False,31,20,0.3421853729397732,0.6759598162136905
Alpha,317,Carol,308,True,accepted,megaloc,,,13,8,0.3404058257567604,0.6301441874436767
Alpha,318,Bob,322,True,accepted,megaloc,11.932578555167265,False,16,13,0.3405311733291061,0.6433561065479388
Alpha,319,Carol,311,True,accepted,megaloc,,,11,7,0.312530481968914,0.6115684882895671
Alpha,321,Bob,326,True,accepted,megaloc,9.464997342992255,True,26,16,0.3179409556234124,0.6615674083769634
Alpha,322,Carol,314,True,accepted,megaloc,,,19,9,0.3129718341443075,0.6217182965512587
Alpha,323,Bob,328,True,accepted,megaloc,7.834436361327826,True,17,10,0.312141341723806,0.6799521040027369
Alpha,324,Carol,316,True,accepted,megaloc,,,27,12,0.3136937346162922,0.6310362355674969
Alpha,325,Bob,330,True,accepted,megaloc,7.535695768900775,True,19,9,0.30295415235833806,0.6990590097616745
Alpha,326,Bob,332,True,accepted,megaloc+mapclosures,,,8,7,0.3110290386227926,0.6954843343208547
Alpha,326,Carol,319,True,accepted,megaloc+mapclosures,,,6,6,0.31358234989477923,0.6083895783438565
Alpha,327,Bob,333,True,accepted,megaloc,,,17,13,0.3226413300349825,0.6480523018251158
Alpha,328,Carol,321,True,accepted,megaloc+mapclosures,,,9,8,0.3221187485393269,0.5640937046506806
Alpha,329,Bob,335,True,accepted,megaloc,,,17,12,0.3165335386571196,0.689242205244683
Alpha,330,Carol,322,True,accepted,mapclosures,,,7,6,0.3154855251536551,0.5700523560209424
Alpha,330,Carol,323,True,accepted,megaloc,,,51,39,0.3108850141627704,0.6162096835108392
Alpha,331,Bob,337,True,accepted,megaloc,6.061655971993833,True,29,16,0.3055427847851434,0.7170888856347928
Alpha,332,Carol,325,True,accepted,megaloc+mapclosures,,,11,9,0.3112248113826311,0.634756048549152
Alpha,333,Bob,339,True,accepted,megaloc+mapclosures,5.9997856395471025,True,11,10,0.3079477561367745,0.7570767662510782
Alpha,333,Bob,338,True,accepted,megaloc,6.9592887743302345,True,22,13,0.3100247536093107,0.72506843957763
Alpha,334,Carol,326,True,accepted,megaloc+mapclosures,5.645911106524192,True,16,14,0.30798752075514163,0.638290741516548
Alpha,334,Carol,327,True,accepted,megaloc+mapclosures,4.643060404313862,True,16,14,0.30586087772412274,0.6522820245447982
Alpha,335,Bob,341,True,accepted,megaloc+mapclosures,5.972992217257142,True,11,8,0.31026802289733213,0.742298962386511
Alpha,335,Bob,339,True,accepted,megaloc,7.952916012078089,True,23,19,0.30985603846227083,0.7013251783893986
Alpha,336,Carol,325,True,accepted,megaloc+mapclosures,,,7,7,0.32204548560488105,0.5557431074672454
Alpha,336,Carol,329,True,accepted,megaloc,4.641806103143079,True,35,25,0.3108198282965427,0.627706673106335
Alpha,337,Bob,344,True,accepted,megaloc+mapclosures,4.981317673811783,True,8,8,0.3034217388231049,0.7620405576679341
Alpha,337,Bob,343,True,accepted,megaloc,5.879948799768192,True,36,28,0.30586266544084617,0.7420723894939142
Alpha,338,Carol,331,True,accepted,megaloc+mapclosures,,,10,8,0.3092852078477777,0.6386948237535726
Alpha,338,Carol,332,True,accepted,megaloc+mapclosures,,,6,6,0.3077117712237339,0.6549462705436156
Alpha,339,Bob,343,True,accepted,megaloc,7.732310091397335,True,37,25,0.3098160031598265,0.7200033145508784
Alpha,340,Carol,330,True,accepted,megaloc+mapclosures,,,7,7,0.32002832890142885,0.570359870855973
Alpha,340,Carol,333,True,accepted,megaloc+mapclosures,,,8,7,0.31298374666977,0.6484632516703787
Alpha,341,Bob,347,True,accepted,megaloc+mapclosures,5.636507800552084,True,6,6,0.302162290332492,0.7532489451476794
Alpha,341,Bob,348,True,accepted,megaloc,4.6627584216391025,True,38,32,0.29707951723306036,0.7769620253164558
Alpha,342,Carol,336,True,accepted,megaloc+mapclosures,,,9,9,0.30252615010189987,0.6608102345415778
Alpha,342,Carol,334,True,accepted,megaloc,,,38,26,0.306966164976483,0.6453107245870117
Alpha,344,Bob,347,True,accepted,megaloc+mapclosures,8.629161251917182,True,6,6,0.3110031571772135,0.6960393520481724
Alpha,344,Bob,351,True,accepted,megaloc,5.617684799432663,True,36,30,0.28957513715245936,0.7805105589008566
Alpha,345,Carol,339,True,accepted,megaloc+mapclosures,,,15,15,0.3048308179911808,0.6857738405419489
Alpha,347,Bob,354,True,accepted,megaloc,5.75656394634612,True,33,28,0.3112809508958406,0.7643534251475586
Alpha,348,Carol,342,True,accepted,megaloc+mapclosures,,,13,11,0.2991525025969226,0.6910791493867466
Alpha,349,Bob,357,True,accepted,megaloc+mapclosures,4.747469431444605,True,7,6,0.2934884939123797,0.7935807081599728
Alpha,350,Bob,358,True,accepted,megaloc,4.723439090775587,True,37,26,0.28492442143786645,0.7791736930860034
Alpha,351,Carol,343,True,accepted,megaloc,,,19,15,0.2996338677398708,0.6891686263660257
Alpha,352,Carol,344,True,accepted,megaloc+mapclosures,,,7,7,0.30606114996246464,0.6542780748663102
Alpha,353,Bob,358,False,mapclosures_no_pose,megaloc,7.445406126114375,True,13,5,,
Alpha,354,Carol,348,True,accepted,megaloc+mapclosures,3.504234002462542,True,9,7,0.3079965820213168,0.6560650234119622
Alpha,356,Carol,348,True,accepted,megaloc+mapclosures,5.398811905356003,True,9,7,0.31056868244301017,0.6130400212032865
Alpha,356,Bob,363,True,accepted,megaloc,5.3870199379722745,True,18,18,0.3080914763783616,0.7625423876184679
Alpha,357,Carol,351,True,accepted,megaloc,3.450748672184702,True,35,32,0.30587107420716875,0.6646100009208951
Alpha,359,Bob,366,True,accepted,megaloc,5.36863467391406,True,28,20,0.29075357195727963,0.7507570463545307
Alpha,360,Carol,349,True,accepted,mapclosures,8.518064906605364,True,7,7,0.3091753126556514,0.6299471092467627
Alpha,360,Carol,352,True,accepted,megaloc,5.392457885053704,True,27,23,0.30002077683025813,0.7073596093477502
Alpha,362,Bob,369,True,accepted,megaloc,5.412422566324564,True,24,20,0.2970732902914878,0.7807833633023219
Alpha,363,Carol,357,True,accepted,megaloc,3.5669090290749637,True,28,21,0.29779626042331286,0.7185709169054442
Alpha,364,Bob,371,True,accepted,megaloc+mapclosures,5.478881256822338,True,6,6,0.2977292058130361,0.7691416209534111
Alpha,365,Bob,372,True,accepted,megaloc,5.4441742574660745,True,21,14,0.3039157058638114,0.776194599700858
Alpha,366,Carol,360,True,accepted,megaloc,3.5795987534644294,True,29,19,0.3069562795130673,0.7007799777149224
Alpha,368,Bob,375,True,accepted,megaloc,5.413290781668957,True,31,21,0.3046727065593771,0.7537413054169887
Alpha,369,Carol,361,True,accepted,megaloc,5.494308046655972,True,12,7,0.31116701870961216,0.7081491956867597
Alpha,371,Bob,376,True,accepted,megaloc,7.463908531129706,True,18,13,0.33752396866795953,0.716920829148023
Alpha,372,Carol,363,True,accepted,mapclosures,6.540521094257954,True,6,6,0.3119480469275298,0.6924227756754379
Alpha,372,Carol,366,True,accepted,megaloc,3.803696136535138,True,24,15,0.3146766265175239,0.7203751065643649
Alpha,374,Bob,381,True,accepted,megaloc,5.584895935550602,True,23,15,0.3186997866633035,0.760885792485693
Alpha,375,Carol,368,True,accepted,megaloc,4.882326213463081,True,16,9,0.31178554563331734,0.6604421035831138
Alpha,377,Bob,384,True,accepted,megaloc,5.636157414450834,True,33,26,0.33123233714780825,0.758679706601467
Alpha,380,Bob,384,True,accepted,megaloc,8.692831749448754,True,19,14,0.33531608239675037,0.7076609616951915
Alpha,381,Bob,388,True,accepted,megaloc+mapclosures,5.703433023426541,True,11,10,0.32787266023368994,0.7754125412541254
Alpha,383,Bob,390,True,accepted,megaloc+mapclosures,5.670959058809628,True,8,6,0.33249396681841825,0.7527723418134377
Alpha,384,Carol,378,True,accepted,megaloc+mapclosures,4.481911002771896,True,7,7,0.33424225224039794,0.6685569417572886
Alpha,385,Bob,392,True,accepted,megaloc+mapclosures,4.7656017428268145,True,17,16,0.3363862223008311,0.7719550131610433
Alpha,386,Bob,392,True,accepted,megaloc+mapclosures,5.814318546958766,True,7,6,0.3390309004020444,0.7422828427853554
Alpha,387,Carol,381,True,accepted,mapclosures,4.314210969108369,True,9,7,0.3390812547982595,0.6338820023030549
Alpha,388,Bob,394,True,accepted,megaloc+mapclosures,5.3489123662015965,True,11,10,0.33911411547610565,0.7020267686424474
Alpha,389,Bob,396,True,accepted,megaloc+mapclosures,4.340576489240338,True,7,6,0.3421881302519144,0.7214762525895803
Alpha,390,Carol,382,True,accepted,mapclosures,6.150771051003866,True,8,6,0.34230096883660865,0.6023624659897804
Alpha,390,Carol,384,True,accepted,megaloc,4.19224160518738,True,41,21,0.34495402261728186,0.6320863602417001
Alpha,391,Bob,397,True,accepted,megaloc+mapclosures,5.495734649815494,True,7,7,0.34087005817829474,0.721763085399449
Alpha,392,Bob,399,True,accepted,megaloc+mapclosures,4.7713556741985075,True,12,10,0.34597958038919835,0.7704190762893132
Alpha,393,Carol,387,True,accepted,megaloc+mapclosures,3.9538936050368374,True,11,10,0.3400185169525393,0.6701905689247462
Alpha,394,Bob,401,True,accepted,mapclosures,4.683688202577162,True,12,11,0.3292514306377006,0.7468141204042771
Alpha,395,Bob,403,True,accepted,megaloc+mapclosures,3.7120718402518467,True,9,8,0.3356808145139546,0.7739273927392739
Alpha,396,Carol,390,True,accepted,megaloc+mapclosures,3.7916074209325337,True,14,12,0.33130352656548906,0.6954233562054494
Alpha,397,Bob,405,True,accepted,megaloc+mapclosures,3.9697022282871814,True,11,10,0.3484852804291979,0.7669061707523246
Alpha,399,Carol,392,True,accepted,mapclosures,4.193371940188714,True,7,6,0.3472420114757227,0.6332375729085052
Alpha,401,Bob,406,False,high_rmse,mapclosures,6.523409539442806,True,9,6,0.3502009742114595,0.6940338618650901
Alpha,402,Carol,394,True,accepted,mapclosures,4.063816159813753,True,9,9,0.3471594891596728,0.6060244557113033
Alpha,404,Bob,410,True,accepted,mapclosures,6.000056497807723,True,7,6,0.3412669854744087,0.6886649424774814
Alpha,405,Carol,394,True,accepted,mapclosures,5.976511490714554,True,9,8,0.3446952240313025,0.5710557709513868
Alpha,408,Carol,399,True,accepted,mapclosures,4.131192478488148,True,11,10,0.33978386886854695,0.6377946589396194
Alpha,410,Bob,413,True,accepted,mapclosures,10.335126203950418,False,7,6,0.3462554243048195,0.6057742782152231
Alpha,411,Carol,402,True,accepted,mapclosures,4.331653011926576,True,9,8,0.3434952319538841,0.6034236804564908
Alpha,412,Bob,419,False,high_rmse,megaloc,7.361105760896256,True,61,41,0.35265061510330975,0.6170783733571871
Alpha,413,Bob,418,True,accepted,mapclosures,9.158906646262793,True,11,8,0.3477078614388519,0.6069535283993115
Alpha,414,Carol,403,True,accepted,mapclosures,6.3587895788285484,True,12,10,0.349862597493215,0.5830377031598053
Alpha,415,Bob,421,True,accepted,megaloc,8.438559789541232,True,46,31,0.34397446524760794,0.639267054235043
Alpha,418,Bob,425,True,accepted,megaloc,7.4518031550422945,True,41,22,0.3419311815234335,0.6814402259177911
Alpha,418,Carol,408,True,accepted,mapclosures,5.649189357034547,True,12,11,0.3365698206043852,0.7009389988515842
Alpha,421,Bob,427,False,high_rmse,megaloc,8.494393498878912,True,17,11,0.35421054069899766,0.6444914909209348
Alpha,421,Carol,411,False,high_rmse,mapclosures,5.558751153752643,True,11,10,0.35453989305840955,0.594836578581363
Alpha,424,Bob,429,False,high_rmse,megaloc,9.618172293030273,True,14,6,0.3516054177461809,0.6553607137363483
Alpha,427,Bob,433,True,accepted,megaloc,8.581729703395299,True,10,6,0.3418465819754421,0.6949070721699252
Alpha,430,Bob,437,False,high_rmse,megaloc,7.388079883846982,True,46,35,0.3520330489928318,0.6855276619186276
Alpha,433,Bob,440,True,accepted,megaloc,7.36159629126734,True,31,22,0.34539650272693045,0.6672560928730683
Alpha,435,Carol,425,False,high_rmse,mapclosures,5.7792311395904825,True,6,6,0.35233048750335877,0.6169985775248933
Alpha,436,Bob,443,False,high_rmse,megaloc,7.307006613024639,True,28,20,0.35085860449178996,0.6503671301359163
Alpha,439,Carol,428,False,high_rmse,mapclosures,6.889432526699468,True,7,6,0.35446774582113505,0.6011181969074867
Alpha,440,Bob,447,False,high_rmse,megaloc,7.2749825210842936,True,25,22,0.35304682139538646,0.6872972096041532
Alpha,443,Carol,428,False,high_rmse,mapclosures,11.090460984333049,False,6,6,0.35686704076731185,0.5557788066742378
Alpha,444,Bob,450,True,accepted,mapclosures,8.269853406013372,True,7,7,0.34698834666338496,0.6906517501483177
Alpha,450,Bob,457,True,accepted,mapclosures,7.059026039856068,True,7,7,0.3480622730600082,0.7211164856078027
Alpha,453,Bob,459,True,accepted,mapclosures,8.141440169489629,True,6,6,0.34872857046714795,0.6902165446331204
Alpha,459,Alpha,0,False,mapclosures_no_pose,megaloc,7.807861077949419,True,6,2,,
Alpha,460,Carol,450,True,accepted,mapclosures,6.111155530735001,True,7,6,0.34468967933814804,0.6592300367296966
Alpha,462,Alpha,0,False,mapclosures_no_pose,megaloc,4.6512569181483,True,6,3,,
Alpha,465,Alpha,0,True,accepted,megaloc,1.9361410901498195,True,12,7,0.294879660209051,0.4250020413162407
Alpha,467,Bob,3,True,accepted,mapclosures,6.206367256971762,True,7,7,0.3417675480742773,0.640446608462055
Alpha,468,Alpha,1,True,accepted,megaloc+mapclosures,1.8890955020787248,True,7,7,0.30050102948194524,0.7639704006124011
Alpha,468,Alpha,2,True,accepted,megaloc,1.4921875002652543,True,32,31,0.2987549917845857,0.8217232287148082
Alpha,469,Carol,8,False,high_rmse,mapclosures,2.786339559454503,True,6,6,0.35490930476839666,0.6789453860640301
Alpha,471,Alpha,6,True,accepted,megaloc+mapclosures,1.8625647809947694,True,10,10,0.29159339110618476,0.9207788112880341
Alpha,472,Bob,10,True,accepted,mapclosures,,,9,7,0.33409311592224833,0.7667354060913706
Alpha,472,Bob,14,True,accepted,megaloc,,,19,9,0.33481996486138316,0.6709232233502538
Alpha,474,Alpha,8,True,accepted,megaloc+mapclosures,,,16,15,0.2950394977437156,0.9244203782794387
Alpha,474,Alpha,7,True,accepted,megaloc+mapclosures,,,13,12,0.30130166179754425,0.8984899328859061
Alpha,475,Bob,12,True,accepted,megaloc,,,15,14,0.33541278578184347,0.7329528386902974
Alpha,476,Bob,12,True,accepted,megaloc+mapclosures,,,7,7,0.3387910370680094,0.7470524356189885
Alpha,476,Carol,15,True,accepted,megaloc,,,24,18,0.3406957890025156,0.6773961517712641
Alpha,477,Alpha,12,True,accepted,megaloc+mapclosures,,,11,10,0.2962667843073982,0.9028793774319066
Alpha,478,Bob,16,True,accepted,megaloc,,,22,19,0.33209054168925506,0.7343701640359022
Alpha,478,Carol,17,True,accepted,megaloc+mapclosures,,,6,6,0.33405841040855055,0.724061335626254
Alpha,479,Bob,17,True,accepted,megaloc+mapclosures,,,11,11,0.3350368852276773,0.7366542133665421
Alpha,480,Alpha,15,True,accepted,megaloc+mapclosures,,,8,8,0.3072253099626759,0.8918775437975579
Alpha,481,Bob,23,True,accepted,megaloc,,,18,15,0.3373999539151402,0.6621410879735804
Alpha,482,Bob,20,True,accepted,mapclosures,,,8,8,0.3099911095791104,0.773960739030023
Alpha,483,Alpha,16,True,accepted,megaloc+mapclosures,,,10,10,0.26344573796647525,0.9084004602991945
Alpha,484,Alpha,18,True,accepted,megaloc+mapclosures,,,11,11,0.2737402793763756,0.9033899573449076
Alpha,484,Bob,23,True,accepted,megaloc,,,34,28,0.3034665136396642,0.8209378733572282
Alpha,485,Alpha,18,True,accepted,megaloc+mapclosures,,,11,11,0.2959290586440988,0.8137394297687645
Alpha,485,Bob,23,True,accepted,megaloc,,,31,26,0.31775824045397144,0.7674687644608977
Alpha,486,Alpha,16,True,accepted,megaloc,,,10,6,0.33764637133257946,0.5575757575757576
Alpha,487,Alpha,16,False,high_rmse,megaloc,,,13,8,0.3568555433159043,0.46797084771768316
Alpha,488,Bob,23,False,high_rmse,megaloc,,,14,10,0.35195059235126025,0.5220576893413543
Bob,0,Alpha,0,True,accepted,mapclosures,7.195293653424881,True,18,13,0.31570901224260745,0.5861464270056993
Bob,1,Alpha,0,True,accepted,mapclosures,7.176508950176732,True,16,10,0.3089961878363362,0.6406099208646979
Bob,2,Alpha,3,True,accepted,mapclosures,7.096906270154978,True,18,9,0.34101719151828186,0.602233676975945
Bob,5,Alpha,6,True,accepted,mapclosures,7.156729062916656,True,17,14,0.32423226022494767,0.692772080714522
Bob,8,Alpha,6,True,accepted,mapclosures,7.150305759419727,True,19,16,0.3355635476592575,0.7569467416473702
Bob,9,Carol,10,True,accepted,mapclosures,,,12,10,0.3470662024236295,0.604648002174504
Bob,11,Alpha,9,True,accepted,mapclosures,,,15,13,0.3309894186058581,0.7631826741996234
Bob,12,Alpha,6,False,high_rmse,megaloc,,,13,10,0.3514668127051346,0.6891333112801853
Bob,12,Carol,12,True,accepted,mapclosures,,,10,6,0.34790755773661736,0.534711964549483
Bob,14,Alpha,15,True,accepted,mapclosures,,,17,16,0.3396209217879342,0.7434397163120567
Bob,16,Alpha,6,True,accepted,megaloc,,,13,7,0.33283812564397586,0.6233046642408204
Bob,16,Carol,12,True,accepted,mapclosures,,,9,7,0.3294332124453889,0.5027369884438265
Bob,17,Alpha,15,True,accepted,megaloc+mapclosures,,,17,16,0.31209314875929617,0.7976261127596439
Bob,19,Alpha,17,True,accepted,megaloc+mapclosures,,,11,11,0.3095510178938628,0.7862694300518135
Bob,19,Carol,19,True,accepted,mapclosures,,,9,8,0.31626182834232475,0.6041882109617374
Bob,20,Alpha,16,True,accepted,mapclosures,,,17,16,0.30611709008042803,0.7749136939010357
Bob,22,Alpha,10,False,mapclosures_no_pose,megaloc,,,12,5,,
Bob,22,Carol,22,True,accepted,mapclosures,,,11,7,0.3178849612376913,0.6006902502157032
Bob,23,Alpha,21,True,accepted,mapclosures,,,26,24,0.29683379193631937,0.8041937605026668
Bob,25,Alpha,20,True,accepted,megaloc+mapclosures,,,6,6,0.29370110221368817,0.7882592466915507
Bob,25,Carol,24,True,accepted,mapclosures,,,12,8,0.3150724266713667,0.6438332317869266
Bob,26,Alpha,24,True,accepted,mapclosures,,,23,22,0.2983791248454036,0.8410627689365481
Bob,28,Alpha,23,True,accepted,megaloc+mapclosures,,,10,10,0.29509848849355247,0.8132826011760637
Bob,28,Carol,27,True,accepted,mapclosures,,,11,8,0.31621715987713717,0.6454700854700854
Bob,29,Alpha,28,True,accepted,mapclosures,,,22,22,0.293815144919806,0.8330422633601118
Bob,31,Alpha,29,True,accepted,megaloc+mapclosures,,,19,18,0.296204895404982,0.8393004578548375
Bob,31,Carol,25,True,accepted,mapclosures,,,9,6,0.32170994058933233,0.5287926235212248
Bob,32,Alpha,29,True,accepted,megaloc+mapclosures,,,27,22,0.29779268561696937,0.8400454201362604
Bob,34,Alpha,35,True,accepted,megaloc+mapclosures,,,16,12,0.3090878738331942,0.7561188811188811
Bob,35,Alpha,32,True,accepted,mapclosures,,,16,13,0.3001560666418968,0.8280644661397799
Bob,38,Alpha,37,True,accepted,mapclosures,,,15,15,0.29399665620028337,0.8096840659340659
Bob,40,Alpha,36,True,accepted,megaloc+mapclosures,,,16,15,0.31953202454208457,0.8338643604915794
Bob,40,Carol,36,True,accepted,mapclosures,,,9,6,0.34024213608965903,0.6200455223294875
Bob,42,Alpha,36,True,accepted,megaloc+mapclosures,,,19,17,0.29019939770160647,0.8433734939759037
Bob,42,Carol,39,True,accepted,megaloc+mapclosures,,,7,6,0.31283986814897247,0.6544546850998464
Bob,43,Alpha,37,True,accepted,megaloc+mapclosures,,,14,14,0.29026740891859415,0.8503434065934066
Bob,43,Carol,39,True,accepted,megaloc+mapclosures,,,9,9,0.313216527716787,0.6465437788018433
Bob,45,Alpha,40,True,accepted,megaloc+mapclosures,,,24,22,0.27952399949871565,0.860145125958379
Bob,45,Carol,42,True,accepted,megaloc+mapclosures,,,10,8,0.3056224366112614,0.706252713851498
Bob,46,Alpha,41,True,accepted,megaloc+mapclosures,,,20,17,0.2833389395055442,0.8453191648581905
Bob,46,Carol,43,True,accepted,megaloc+mapclosures,,,20,16,0.31466687104498375,0.6528811086797958
Bob,48,Alpha,42,True,accepted,megaloc+mapclosures,,,22,19,0.26800783279693835,0.7834368530020704
Bob,49,Alpha,45,True,accepted,megaloc+mapclosures,,,18,15,0.2810141770176532,0.8084947332653755
Bob,49,Carol,46,True,accepted,mapclosures,,,21,16,0.3081223450240344,0.6714042490191724
Bob,51,Carol,48,True,accepted,megaloc+mapclosures,,,9,7,0.3371240055183745,0.6946071674707098
Bob,51,Alpha,47,True,accepted,megaloc+mapclosures,,,22,21,0.32038263509710874,0.7899752912107306
Bob,52,Carol,47,True,accepted,mapclosures,,,13,10,0.3318490908935581,0.6788827761320355
Bob,52,Alpha,47,True,accepted,megaloc+mapclosures,,,21,18,0.31237476959866534,0.7820837554880108
Bob,54,Alpha,49,True,accepted,megaloc+mapclosures,,,22,22,0.3082944075942681,0.791252816960187
Bob,55,Alpha,50,True,accepted,megaloc+mapclosures,,,29,28,0.31466465512447206,0.7961804968734156
Bob,55,Carol,51,True,accepted,mapclosures,,,20,17,0.3359663903048139,0.6446377208601561
Bob,56,Carol,52,True,accepted,megaloc+mapclosures,,,17,16,0.30228676206644534,0.6516064922159656
Bob,58,Alpha,53,True,accepted,megaloc+mapclosures,,,33,30,0.29943365356146057,0.7874922696351268
Bob,59,Alpha,54,True,accepted,megaloc+mapclosures,,,27,26,0.3135330969155967,0.8078563411896745
Bob,59,Carol,54,True,accepted,megaloc+mapclosures,,,15,13,0.33169513703760206,0.6384968684759916
Bob,60,Carol,55,True,accepted,megaloc+mapclosures,,,15,14,0.3294536882808846,0.649339654588554
Bob,61,Alpha,55,True,accepted,mapclosures,0.5032619338857476,True,22,21,0.3176622243337987,0.7827715355805244
Bob,62,Alpha,52,True,accepted,megaloc+mapclosures,3.5405733265615233,True,21,19,0.30955004084740123,0.7216059543405139
Bob,62,Carol,57,True,accepted,mapclosures,,,14,13,0.33466007057076697,0.6269887066194049
Bob,63,Carol,55,True,accepted,megaloc+mapclosures,,,11,10,0.3335014664632574,0.6018455807653234
Bob,64,Alpha,58,True,accepted,mapclosures,2.004572792413563,True,23,21,0.3324965789443344,0.7462322376919764
Bob,66,Alpha,58,True,accepted,megaloc+mapclosures,1.467753567090065,True,19,16,0.3242348994961136,0.7501648955661414
Bob,66,Carol,57,True,accepted,mapclosures,,,10,10,0.33750251797572345,0.5931909982688979
Bob,68,Alpha,61,True,accepted,megaloc+mapclosures,2.2079136457865234,True,18,12,0.3207056135329806,0.770128087831656
Bob,68,Carol,61,True,accepted,megaloc+mapclosures,4.174142802024081,True,12,10,0.3361744854306743,0.5603731343283582
Bob,69,Alpha,58,True,accepted,megaloc+mapclosures,2.661036665031179,True,18,14,0.3190852793778939,0.7437907539013847
Bob,69,Carol,61,True,accepted,megaloc+mapclosures,4.289608371183492,True,14,12,0.3463735497925791,0.5822388059701492
Bob,71,Alpha,65,True,accepted,megaloc+mapclosures,3.2854921704062376,True,31,28,0.31861122520580365,0.7457846952010376
Bob,71,Carol,63,True,accepted,megaloc+mapclosures,3.866586969659828,True,9,9,0.3426079540197702,0.5880671668453019
Bob,72,Alpha,63,True,accepted,megaloc+mapclosures,0.8293296299759186,True,20,19,0.3111186862732426,0.7854126404695441
Bob,72,Carol,61,True,accepted,megaloc+mapclosures,5.925236000823376,True,16,15,0.3452786855820013,0.5679850746268656
Bob,74,Alpha,65,True,accepted,megaloc+mapclosures,0.8773811291519216,True,21,18,0.3090326326786846,0.7720525374990285
Bob,74,Carol,67,True,accepted,megaloc+mapclosures,3.559542746981994,True,10,10,0.3490348233290565,0.5319218507316276
Bob,75,Alpha,66,True,accepted,megaloc+mapclosures,0.8584073188494028,True,25,22,0.3182003767453191,0.7898239010619706
Bob,75,Carol,66,True,accepted,megaloc+mapclosures,4.0721502979089985,True,17,15,0.3406587071361764,0.5968659915736566
Bob,77,Alpha,70,False,high_rmse,megaloc+mapclosures,2.2927762267088556,True,16,15,0.35708198842538996,0.7484525447042641
Bob,77,Carol,67,False,high_rmse,megaloc,4.670059881851163,True,27,19,0.35664502687268734,0.5959290443881304
Bob,78,Alpha,74,False,high_rmse,megaloc+mapclosures,5.428291151199462,True,16,11,0.36618418618848403,0.629219229457893
Bob,78,Carol,71,False,high_rmse,megaloc+mapclosures,3.439594706134649,True,14,9,0.36448462564395573,0.5892285298398835
Bob,80,Alpha,72,False,high_rmse,mapclosures,1.6777029649300892,True,22,20,0.35378835431496847,0.722301262671172
Bob,80,Carol,60,False,high_rmse,megaloc,14.597650795583839,False,24,10,0.3755639381371949,0.49332736897040186
Bob,81,Alpha,54,False,mapclosures_no_pose,megaloc,19.558633728371657,False,19,5,,
Bob,81,Carol,73,True,accepted,mapclosures,4.2091755428575475,True,15,14,0.3419080516827793,0.5625045032062829
Bob,83,Alpha,75,True,accepted,mapclosures,2.3573816999358206,True,27,22,0.32718126670185044,0.7518790642682206
Bob,83,Carol,60,False,high_rmse,megaloc,17.875426711045414,False,24,10,0.36478523550613695,0.38283754566465367
Bob,84,Alpha,80,True,accepted,megaloc+mapclosures,5.744906690831648,True,19,15,0.3441287790470727,0.7047881501894592
Bob,84,Carol,75,True,accepted,mapclosures,5.538839061738224,True,16,11,0.3444650878610623,0.47881122729774356
Bob,86,Alpha,80,True,accepted,megaloc+mapclosures,3.9312534456576134,True,27,19,0.33514865089446577,0.7215365753984471
Bob,86,Carol,60,False,mapclosures_no_pose,megaloc,21.13110567625665,False,20,3,,
Bob,87,Alpha,83,True,accepted,megaloc+mapclosures,5.988298093040895,True,27,23,0.33509258464664143,0.6758833722594741
Bob,87,Carol,80,True,accepted,megaloc+mapclosures,5.52598457445336,True,15,13,0.3387864271707248,0.5529487385505383
Bob,89,Alpha,80,True,accepted,megaloc+mapclosures,2.5363602738481563,True,24,20,0.33092981358965806,0.6880312108123171
Bob,89,Carol,81,True,accepted,megaloc+mapclosures,5.793795498359065,True,14,10,0.33812760443069734,0.5659908042511494
Bob,90,Alpha,76,True,accepted,megaloc+mapclosures,5.946306756339452,True,15,7,0.3192365254611294,0.649189903344691
Bob,90,Carol,82,True,accepted,megaloc+mapclosures,5.848664356639582,True,22,15,0.3387506322053739,0.5423084893278994
Bob,92,Alpha,82,True,accepted,megaloc+mapclosures,2.566761502324888,True,19,16,0.32329765906032193,0.6782663937319122
Bob,92,Carol,81,True,accepted,megaloc+mapclosures,7.317203162300015,True,8,7,0.3387315969062267,0.5475239315595085
Bob,93,Alpha,82,True,accepted,megaloc+mapclosures,3.1506111571396844,True,8,6,0.32606992134979296,0.6907534510680959
Bob,93,Carol,80,True,accepted,megaloc+mapclosures,8.954249117194065,True,13,11,0.34366103720749136,0.516872890888639
Bob,95,Alpha,84,True,accepted,megaloc+mapclosures,3.1614330464368723,True,21,15,0.3149660080604284,0.6888167388167388
