iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
79,0,0,0,0,0.314844,0.143029,0.000276,0.000179,0.463003
80,0,0,0,0,0.375467,0.157107,0.000445,0.000224,0.538867
81,0,0,0,0,0.281853,0.124171,0.000325,0.000126,0.410809
82,0,0,0,0,0.356832,0.165028,0.000315,0.000231,0.528144
83,0,0,0,0,0.359786,0.149914,0.000482,0.000404,0.515072
84,0,0,0,0,0.520154,0.228288,0.000697,0.000368,0.756849
85,0,0,0,0,0.335013,0.126018,0.000580,0.000364,0.467865
86,0,0,0,0,0.350351,0.137054,0.000585,0.000270,0.494535
87,0,0,0,0,0.366106,0.144649,0.000377,0.000140,0.515183
88,0,0,0,0,0.321690,0.133142,0.000352,0.000225,0.459599
89,0,0,0,0,0.354513,0.148044,0.000437,0.000216,0.508032
90,0,0,0,0,0.372909,0.156199,0.000389,0.000148,0.533533
91,0,0,0,0,0.351470,0.149817,0.000441,0.000509,0.508176
92,0,0,0,0,0.261806,0.129468,0.000603,0.000253,0.397856
93,0,0,0,0,0.371709,0.167618,0.000529,0.000224,0.545228
94,0,0,0,0,0.369646,0.161242,0.000343,0.000305,0.537168
95,0,0,0,0,0.391581,0.161786,0.000317,0.000273,0.558789
96,0,0,0,0,0.318283,0.154718,0.000393,0.000239,0.479178
97,0,0,0,0,0.386162,0.129247,0.000324,0.000198,0.521209
98,0,0,0,0,0.348925,0.147613,0.000360,0.000228,0.502483
99,0,0,0,0,0.441007,0.189263,0.000371,0.000286,0.637809
