iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
79,0,0,0,0,0.156988,0.069371,0.000283,0.000284,0.229360
80,0,0,0,0,0.162800,0.069233,0.000269,0.000300,0.236684
81,0,0,0,0,0.169875,0.068824,0.000198,0.000187,0.245621
82,0,0,0,0,0.158224,0.067177,0.000201,0.000363,0.228454
83,0,0,0,0,0.251557,0.104223,0.000250,0.000396,0.359966
84,0,0,0,0,0.168571,0.072123,0.000416,0.000206,0.245592
85,0,0,0,0,0.203410,0.092975,0.000279,0.000391,0.301207
86,0,0,0,0,0.157641,0.065521,0.000194,0.000095,0.225831
87,0,0,0,0,0.184506,0.082112,0.000243,0.000557,0.271650
88,0,0,0,0,0.155886,0.064698,0.000289,0.000190,0.223797
89,0,0,0,0,0.163210,0.067411,0.000188,0.000081,0.234808
90,0,0,0,0,0.175779,0.075908,0.000294,0.000283,0.257004
91,0,0,0,0,0.175313,0.071585,0.000289,0.000181,0.251744
92,0,0,0,0,0.172637,0.074108,0.000327,0.000317,0.250471
93,0,0,0,0,0.197734,0.081636,0.000459,0.000355,0.284862
94,0,0,0,0,0.179865,0.073809,0.000363,0.000282,0.258597
95,0,0,0,0,0.155654,0.058269,0.000185,0.000083,0.216100
96,0,0,0,0,0.156104,0.068071,0.000192,0.000085,0.226983
97,0,0,0,0,0.160946,0.069781,0.000302,0.000185,0.234469
98,0,0,0,0,0.213992,0.083774,0.000288,0.000287,0.303536
99,0,0,0,0,1.106006,0.069165,0.000206,0.000200,1.182437
