iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
70,0,0,0,0,0.462569,0.130505,13.528172,0.000262,14.124487
71,0,0,0,0,0.452012,0.125875,12.015465,0.000060,12.596426
72,0,0,0,0,0.446618,0.150377,12.149392,0.000077,12.749731
73,0,0,0,0,0.483693,0.137208,14.537710,0.000072,15.161604
74,0,0,0,0,0.488294,0.145820,11.935884,0.000070,12.573163
75,0,0,0,0,0.463867,0.132384,14.355312,0.000203,14.954914
76,0,0,0,0,0.496770,0.139130,12.381164,0.000099,13.021269
77,0,0,0,0,0.550106,0.173226,12.483901,0.000079,13.213194
78,0,0,0,0,0.557683,0.178336,27.699941,0.000100,28.440112
79,0,0,0,0,0.511565,0.139359,14.150256,0.000221,14.804720
80,0,0,0,0,0.593836,0.198165,14.079263,0.000195,14.875616
81,0,0,0,0,0.466816,0.165665,13.875390,0.000091,14.512004
82,0,0,0,0,0.510516,0.167552,12.626050,0.000049,13.307980
83,0,0,0,0,0.509874,0.153618,13.552708,0.000090,14.220390
84,0,0,0,0,0.525303,0.172068,12.827015,0.000077,13.529017
85,0,0,0,0,0.494750,0.132100,14.363707,0.000088,14.993154
86,0,0,0,0,0.489598,0.145434,11.913818,0.000173,12.551563
87,0,0,0,0,0.449353,0.128255,14.835121,0.000230,15.415306
88,0,0,0,0,0.472068,0.133699,16.370226,0.000076,16.978319
89,0,0,0,0,0.471996,0.129293,13.162020,0.000109,13.766255
90,0,0,0,0,0.443251,0.141440,12.460814,0.000104,13.047823
91,0,0,0,0,0.463887,0.133745,15.447587,0.000090,16.047536
92,0,0,0,0,0.478431,0.132104,13.070265,0.000100,13.683444
93,0,0,0,0,0.490968,0.136093,14.052755,0.000051,14.682830
94,0,0,0,0,0.402289,0.128071,12.223654,0.000210,12.756301
95,0,0,0,0,0.431435,0.137087,12.306452,0.000205,12.877017
96,0,0,0,0,0.439649,0.135997,13.676996,0.000104,14.256174
97,0,0,0,0,0.454589,0.140416,13.061930,0.000227,13.660301
98,0,0,0,0,0.474229,0.138515,13.707602,0.000201,14.323527
99,0,0,0,0,0.442987,0.132758,12.844643,0.000055,13.422464
