iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
40,0,0,0,0,0.704326,0.260463,0.000476,0.000179,0.969083
41,0,0,0,0,0.331615,0.122073,0.000295,0.000373,0.458558
42,0,0,0,0,0.290173,0.097817,0.000165,0.000298,0.390950
43,0,0,0,0,0.326215,0.116934,0.000375,0.000286,0.447653
44,0,0,0,0,0.302952,0.117121,0.000193,0.000300,0.423379
45,0,0,0,0,0.290050,0.113037,0.000529,0.000286,0.407289
46,0,0,0,0,0.316353,0.114424,0.000205,0.000297,0.434900
47,0,0,0,0,0.340333,0.116431,0.000242,0.000278,0.461482
48,0,0,0,0,0.317705,0.107426,0.000204,0.000193,0.429177
49,0,0,0,0,0.325412,0.117023,0.000315,0.000185,0.448680
50,0,0,0,0,0.301703,0.119818,0.000154,0.000077,0.424251
51,0,0,0,0,0.319307,0.114432,0.000390,0.000182,0.438930
52,0,0,0,0,0.276117,0.100199,0.000279,0.000084,0.379639
53,0,0,0,0,0.356669,0.134614,0.000371,0.000281,0.496799
54,0,0,0,0,0.288426,0.115875,0.000199,0.000080,0.408251
55,0,0,0,0,0.349126,0.134274,0.000269,0.000245,0.488484
56,0,0,0,0,0.245857,0.105588,0.000182,0.000080,0.353443
57,0,0,0,0,0.329837,0.123741,0.000388,0.000458,0.458337
58,0,0,0,0,0.383762,0.122129,0.000216,0.000223,0.509574
59,0,0,0,0,0.304416,0.115681,0.000333,0.000185,0.424349
60,0,0,0,0,0.272517,0.103851,0.000213,0.000178,0.379323
61,0,0,0,0,0.322214,0.119151,0.000174,0.000398,0.446285
62,0,0,0,0,0.414242,0.099721,0.000200,0.000080,0.516945
63,0,0,0,0,0.313455,0.117342,0.000426,0.000285,0.437564
64,0,0,0,0,0.301702,0.120162,0.000156,0.000082,0.425078
65,0,0,0,0,0.310688,0.118324,0.000290,0.000274,0.433811
66,0,0,0,0,0.279822,0.101944,0.000187,0.000084,0.384665
67,0,0,0,0,0.309228,0.114853,0.000449,0.000402,0.428260
68,0,0,0,0,0.285345,0.108947,0.000312,0.000079,0.397286
69,0,0,0,0,0.363991,0.138047,0.000378,0.000302,0.507804
70,0,0,0,0,0.384602,0.123653,0.000297,0.000262,0.513078
71,0,0,0,0,0.315319,0.120427,0.000421,0.000295,0.440860
72,0,0,0,0,0.286811,0.107191,0.000234,0.000195,0.398421
73,0,0,0,0,0.406946,0.122587,0.000359,0.000401,0.534381
74,0,0,0,0,0.326984,0.132924,0.000346,0.000180,0.464869
75,0,0,0,0,0.279375,0.105636,0.000299,0.000321,0.388475
76,0,0,0,0,0.288731,0.113900,0.000172,0.000189,0.406512
77,0,0,0,0,0.440554,0.115859,0.000363,0.000505,0.562303
78,0,0,0,0,0.278444,0.103893,0.000193,0.000087,0.385377
79,0,0,0,0,0.303413,0.113832,0.000282,0.000382,0.422133
80,0,0,0,0,0.367299,0.131320,0.000339,0.000188,0.504698
81,0,0,0,0,0.339321,0.123842,0.000398,0.000278,0.467856
82,0,0,0,0,0.323282,0.129043,0.000189,0.000193,0.455685
83,0,0,0,0,0.318416,0.122340,0.000500,0.000417,0.445891
84,0,0,0,0,0.298241,0.101604,0.000158,0.000078,0.402363
85,0,0,0,0,0.313510,0.116813,0.000316,0.000275,0.434612
86,0,0,0,0,0.271825,0.100312,0.000179,0.000187,0.375332
87,0,0,0,0,0.316565,0.121596,0.000309,0.000415,0.443394
88,0,0,0,0,0.332993,0.128832,0.000155,0.000188,0.466225
89,0,0,0,0,0.311352,0.120911,0.000438,0.000273,0.437219
90,0,0,0,0,0.256198,0.099247,0.000170,0.000084,0.357340
91,0,0,0,0,0.311343,0.119419,0.000415,0.000300,0.435552
92,0,0,0,0,0.266941,0.094746,0.000178,0.000084,0.363683
93,0,0,0,0,0.326247,0.116806,0.000298,0.000277,0.468126
94,0,0,0,0,0.312822,0.114664,0.000185,0.000198,0.431489
95,0,0,0,0,0.316030,0.119114,0.000304,0.000301,0.440140
96,0,0,0,0,0.306402,0.104591,0.000191,0.000087,0.414155
97,0,0,0,0,0.315904,0.117884,0.000446,0.000182,0.437910
98,0,0,0,0,0.274944,0.106082,0.000173,0.000079,0.383505
99,0,0,0,0,0.311429,0.117685,0.000410,0.000292,0.433955
