iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
79,0,0,0,0,0.305047,0.111870,0.000265,0.000184,0.420060
80,0,0,0,0,0.509378,0.142102,0.000329,0.000191,0.657458
81,0,0,0,0,0.341249,0.116183,0.000353,0.000081,0.461143
82,0,0,0,0,0.307962,0.119511,0.000302,0.000294,0.431824
83,0,0,0,0,0.299264,0.117897,0.000287,0.000086,0.420039
84,0,0,0,0,0.343376,0.132735,0.000256,0.000083,0.479709
85,0,0,0,0,0.326471,0.131705,0.000264,0.000077,0.461054
86,0,0,0,0,0.337799,0.130808,0.000367,0.000076,0.472402
87,0,0,0,0,0.311142,0.115279,0.000325,0.000124,0.429827
88,0,0,0,0,0.333943,0.137192,0.000248,0.000095,0.474890
89,0,0,0,0,0.318088,0.117447,0.000336,0.000194,0.439099
90,0,0,0,0,0.338482,0.115825,0.000320,0.000182,0.457350
91,0,0,0,0,0.309767,0.118354,0.000303,0.000080,0.430928
92,0,0,0,0,0.303134,0.114203,0.000383,0.000086,0.421180
93,0,0,0,0,0.332875,0.133680,0.000297,0.000080,0.470000
94,0,0,0,0,0.324952,0.118496,0.000217,0.000179,0.446507
95,0,0,0,0,0.336654,0.116047,0.000200,0.000081,0.456227
96,0,0,0,0,0.325066,0.125480,0.000293,0.000182,0.454173
97,0,0,0,0,0.321359,0.126174,0.000255,0.000080,0.450907
98,0,0,0,0,0.324259,0.116972,0.000212,0.000367,0.445912
99,0,0,0,0,0.360001,0.142565,0.000274,0.000188,0.506261
