iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
40,0,0,0,0,2.892790,0.325548,0.000286,0.000188,3.223174
41,0,0,0,0,2.989006,0.271550,0.000297,0.000196,3.264552
42,0,0,0,0,4.742014,1.104146,0.000403,0.000269,5.851504
43,0,0,0,0,2.725062,0.284336,0.000206,0.000107,3.014791
44,0,0,0,0,2.709134,0.353582,0.000303,0.000092,3.066883
45,0,0,0,0,2.886238,0.283559,0.000312,0.000413,3.175491
46,0,0,0,0,2.683497,0.283014,0.000364,0.000192,2.969504
47,0,0,0,0,2.698439,0.283043,0.000200,0.000230,2.986121
48,0,0,0,0,2.981110,0.899279,0.000306,0.000110,3.883791
49,0,0,0,0,3.456128,0.272391,0.000404,0.000093,3.732580
50,0,0,0,0,2.695493,1.223609,0.000206,0.000318,3.924231
51,0,0,0,0,2.746334,0.300611,0.000235,0.000161,3.051546
52,0,0,0,0,2.764612,0.390271,0.000205,0.000095,3.159759
53,0,0,0,0,3.083447,0.344516,0.000208,0.000159,3.432523
54,0,0,0,0,2.732180,0.283693,0.000290,0.000183,3.020430
55,0,0,0,0,2.733851,0.293002,0.000263,0.000237,3.031207
56,0,0,0,0,2.806421,0.274460,0.000226,0.000218,3.084251
57,0,0,0,0,2.978066,0.286439,0.000346,0.000095,3.269922
58,0,0,0,0,2.730505,0.678662,0.000533,0.000236,3.413335
59,0,0,0,0,2.738141,0.298876,0.000292,0.000081,3.041870
60,0,0,0,0,2.856002,0.270267,0.000290,0.000092,3.130739
61,0,0,0,0,2.736362,2.093884,0.000200,0.000189,4.833755
62,0,0,0,0,3.618054,0.275367,0.000222,0.000097,3.897966
63,0,0,0,0,2.700258,0.285261,0.000289,0.000366,2.991987
64,0,0,0,0,2.679316,0.296401,0.000175,0.000396,2.980809
65,0,0,0,0,2.706124,0.283688,0.000535,0.000499,2.995473
66,0,0,0,0,3.285920,0.265742,0.000298,0.000298,3.559670
67,0,0,0,0,2.710774,0.273582,0.000307,0.000110,2.988005
68,0,0,0,0,2.875107,0.284055,0.000407,0.000091,3.162690
69,0,0,0,0,2.705374,0.289076,0.000532,0.000078,2.998031
70,0,0,0,0,2.701223,0.277104,0.000408,0.000443,2.983407
71,0,0,0,0,2.736653,0.275776,0.000306,0.000191,3.016436
72,0,0,0,0,2.713880,0.387731,0.000383,0.000092,3.107967
73,0,0,0,0,2.935407,0.349070,0.000342,0.000192,3.292058
74,0,0,0,0,2.698240,0.348225,0.000307,0.000430,3.052060
75,0,0,0,0,2.945017,0.464083,0.000336,0.000195,3.414282
76,0,0,0,0,2.704617,0.287075,0.000310,0.000287,2.996689
77,0,0,0,0,3.088418,0.300899,0.000198,0.000288,3.396508
78,0,0,0,0,2.787115,0.309616,0.000328,0.000414,3.104726
79,0,0,0,0,2.653687,0.278928,0.000186,0.000209,2.936480
80,0,0,0,0,2.750614,0.339021,0.000402,0.000186,3.095656
81,0,0,0,0,2.744200,0.347544,0.000328,0.000297,3.097716
82,0,0,0,0,2.833921,0.285900,0.000353,0.000391,3.125514
83,0,0,0,0,2.840305,0.271075,0.000320,0.000119,3.116767
84,0,0,0,0,2.714737,0.344228,0.000452,0.000389,3.063527
85,0,0,0,0,4.943224,0.909832,0.000298,0.000079,5.863844
86,0,0,0,0,2.745325,0.363237,0.000523,0.000399,3.115772
87,0,0,0,0,2.996214,0.284512,0.000324,0.000187,3.285536
88,0,0,0,0,2.712962,0.287911,0.000470,0.000423,3.006087
89,0,0,0,0,2.761068,0.686147,0.000207,0.000186,3.453224
90,0,0,0,0,2.743704,1.325238,0.000356,0.000083,4.076010
91,0,0,0,0,5.627786,1.194429,0.000201,0.000083,6.826894
92,0,0,0,0,2.709871,0.278236,0.000320,0.000288,2.993323
93,0,0,0,0,2.735159,0.362022,0.000521,0.000394,3.102991
94,0,0,0,0,2.730131,0.291824,0.000432,0.000207,3.027607
95,0,0,0,0,2.714452,0.334067,0.000329,0.000280,3.054998
96,0,0,0,0,2.734867,0.285515,0.000353,0.000510,3.026327
97,0,0,0,0,2.757615,3.562174,0.000221,0.000376,6.326634
98,0,0,0,0,2.741319,0.287741,0.000303,0.000081,3.033680
99,0,0,0,0,3.224602,0.274822,0.000288,0.000078,3.503327
