iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
79,0,0,0,0,0.345372,0.160610,0.000524,0.000473,0.513716
80,0,0,0,0,0.489324,0.215332,0.000721,0.000624,0.716024
81,0,0,0,0,0.437149,0.218835,0.000698,0.000646,0.667426
82,0,0,0,0,0.421347,0.191217,0.000623,0.000668,0.623116
83,0,0,0,0,0.425494,0.193769,0.000756,0.000680,0.629013
84,0,0,0,0,0.353189,0.182500,0.000761,0.000853,0.547391
85,0,0,0,0,0.275333,0.123680,0.000415,0.000331,0.405003
86,0,0,0,0,0.333118,0.138447,0.000661,0.000393,0.478420
87,0,0,0,0,0.343139,0.161292,0.000423,0.000478,0.512494
88,0,0,0,0,0.404927,0.194017,0.000570,0.000475,0.608282
89,0,0,0,0,0.391799,0.181732,0.000788,0.000687,0.583060
90,0,0,0,0,0.419713,0.235177,0.000952,0.000998,0.668130
91,0,0,0,0,0.473817,0.237016,0.000964,0.000803,0.724921
92,0,0,0,0,0.387181,0.192618,0.000642,0.000530,0.588835
93,0,0,0,0,0.348691,0.152795,0.000675,0.000655,0.510252
94,0,0,0,0,0.373980,0.135280,0.000495,0.000406,0.516264
95,0,0,0,0,0.567243,0.173699,0.000613,0.000433,0.750488
96,0,0,0,0,0.332947,0.135937,0.000564,0.000368,0.475618
97,0,0,0,0,0.361052,0.156746,0.000633,0.000385,0.525870
98,0,0,0,0,0.296553,0.125803,0.000515,0.000352,0.428344
99,0,0,0,0,0.316593,0.148969,0.000455,0.000437,0.473146
