iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
1,59,0,58,0,0.681874,0.180733,0.000173,0.002013,1.003439
2,0,0,0,0,0.455630,0.205888,0.000212,0.000101,0.665126
3,0,0,0,0,0.463875,0.133904,0.000147,0.000079,0.601389
4,0,0,0,0,0.477392,0.128211,0.000209,0.000089,0.608983
5,0,0,0,0,0.447878,0.135141,0.000144,0.000078,0.587081
6,0,0,0,0,0.421746,0.121247,0.000203,0.000079,0.546439
7,0,0,0,0,0.435330,0.133786,0.000149,0.000258,0.572495
8,0,0,0,0,0.379474,0.116903,0.000313,0.000091,0.499907
9,0,0,0,0,0.457314,0.170712,0.000238,0.000086,0.631777
10,0,0,0,0,0.609719,0.125021,0.000303,0.000080,0.737739
11,0,0,0,0,0.442898,0.131193,0.000149,0.000080,0.577388
12,0,0,0,0,0.530849,0.119651,0.000203,0.000080,0.653569
13,0,0,0,0,0.429183,0.126087,0.000192,0.000232,0.560258
14,0,0,0,0,0.613486,0.143354,0.000177,0.000198,0.760654
15,0,0,0,0,0.422531,0.117956,0.000197,0.000182,0.545010
16,0,0,0,0,0.391860,0.125005,0.000292,0.000082,0.520135
17,0,0,0,0,0.382781,0.116533,0.000202,0.000090,0.502533
18,0,0,0,0,0.626622,0.129124,0.000155,0.000306,0.759007
19,0,0,0,0,0.349527,0.122677,0.000172,0.000188,0.476717
20,0,0,0,0,0.361179,0.131739,0.000302,0.000393,0.497318
21,0,0,0,0,0.398146,0.124013,0.000294,0.000101,0.526388
22,0,0,0,0,0.349657,0.166253,0.000319,0.000090,0.519941
23,0,0,0,0,0.353579,0.120053,0.000358,0.000187,0.478277
24,0,0,0,0,0.441080,0.117064,0.000196,0.000089,0.561109
25,0,0,0,0,0.386057,0.123472,0.000441,0.000099,0.513296
26,0,0,0,0,0.311069,0.117072,0.000171,0.000192,0.430833
27,0,0,0,0,0.325339,0.116729,0.000291,0.000088,0.444383
28,0,0,0,0,0.365592,0.142984,0.000151,0.000084,0.511680
29,0,0,0,0,0.396419,0.122984,0.000335,0.000125,0.523266
30,0,0,0,0,0.360579,0.137808,0.000194,0.000202,0.501852
31,0,0,0,0,0.340164,0.121543,0.000314,0.000088,0.465924
32,0,0,0,0,0.349300,0.122229,0.000175,0.000199,0.475378
33,0,0,0,0,0.589138,0.123125,0.000328,0.000086,0.716159
34,0,0,0,0,0.323763,0.120758,0.000182,0.000087,0.447744
35,0,0,0,0,0.343184,0.156977,0.000191,0.000182,0.503222
36,0,0,0,0,0.374406,0.143187,0.000195,0.000079,0.521103
37,0,0,0,0,0.330750,0.119498,0.000211,0.000090,0.454158
38,0,0,0,0,0.327197,0.126429,0.000301,0.000189,0.456929
39,0,0,0,0,0.360042,0.120681,0.000199,0.000075,0.484306
40,0,0,0,0,0.314259,0.121621,0.000181,0.000092,0.438938
41,0,0,0,0,0.335712,0.120453,0.000179,0.000087,0.458572
42,0,0,0,0,0.332415,0.114357,0.000189,0.000187,0.449346
43,0,0,0,0,0.321992,0.117816,0.000170,0.000086,0.442402
44,0,0,0,0,0.366388,0.140184,0.000193,0.000079,0.509914
45,0,0,0,0,0.325227,0.126098,0.000291,0.000077,0.454185
46,0,0,0,0,0.309274,0.122759,0.000203,0.000188,0.435079
47,0,0,0,0,0.316634,0.122389,0.000173,0.000090,0.441621
48,0,0,0,0,0.322824,0.124319,0.000198,0.000192,0.450040
49,0,0,0,0,0.360896,0.139795,0.000154,0.000202,0.503821
50,0,0,0,0,0.349951,0.145093,0.000157,0.000079,0.498321
51,0,0,0,0,0.361648,0.125391,0.000416,0.000186,0.491678
52,0,0,0,0,0.328387,0.122033,0.000185,0.000187,0.453278
53,0,0,0,0,0.321003,0.126887,0.000301,0.000187,0.451015
54,0,0,0,0,0.321255,0.121251,0.000182,0.000188,0.445401
55,0,0,0,0,0.387080,0.120270,0.000405,0.000184,0.510337
56,0,0,0,0,0.446897,0.133911,0.000157,0.000083,0.584259
57,0,0,0,0,0.394682,0.131094,0.000227,0.000083,0.529037
58,0,0,0,0,0.559613,0.126553,0.000201,0.000182,0.689074
59,0,0,0,0,0.340747,0.124053,0.000407,0.000189,0.468708
60,0,0,0,0,0.312924,0.125625,0.000412,0.000081,0.441660
61,0,0,0,0,0.348332,0.141645,0.000294,0.000087,0.494609
62,0,0,0,0,0.361147,0.165595,0.000253,0.000181,0.531283
63,0,0,0,0,0.326295,0.125031,0.000304,0.000075,0.454320
64,0,0,0,0,0.550872,0.125434,0.000298,0.000190,0.678971
65,0,0,0,0,0.314184,0.122517,0.000266,0.000187,0.439722
66,0,0,0,0,0.355057,0.122410,0.000287,0.000085,0.481651
67,0,0,0,0,0.324022,0.118898,0.000185,0.000081,0.446145
