iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
1,75,0,64,0,21.823320,0.982096,11.706586,0.000183,136.483351
2,0,0,0,0,15.318902,0.952305,1.443963,0.000196,17.718733
3,0,0,0,5,12.013479,0.940775,1.241874,0.000104,27.264691
4,0,0,0,0,11.779845,0.923360,1.236763,0.000243,31.956141
5,0,0,0,0,11.509183,0.923261,1.202746,0.000089,24.838639
6,0,0,0,0,12.289728,0.918776,1.236748,0.000097,29.837024
7,0,0,0,0,14.294402,1.106742,13.558153,0.000183,28.972748
8,0,0,0,0,11.655227,1.098726,1.540671,0.000084,25.101570
9,0,0,0,0,11.984923,0.901618,1.196931,0.000119,30.159666
10,0,0,0,0,16.128889,1.109663,1.337599,0.000088,28.596668
11,0,0,0,0,11.914581,0.914391,1.268092,0.000126,24.095669
12,0,0,0,1,11.905050,0.946686,11.586698,0.000225,24.450182
13,0,0,0,0,11.216567,0.907900,0.869712,0.000087,28.098379
14,0,0,0,0,11.632027,0.933787,1.207550,0.000277,24.653744
15,0,0,0,0,11.225052,0.900464,1.008954,0.000098,24.107024
16,0,0,0,0,14.361159,0.931397,0.772442,0.000086,26.258859
17,0,0,0,0,11.397579,0.902790,0.911371,0.000092,25.936036
18,0,0,0,0,11.239411,0.950686,10.919577,0.000086,23.113316
19,0,0,0,0,11.026928,0.901975,1.232077,0.000093,28.137319
20,0,0,0,0,11.378663,0.918202,1.551482,0.000099,25.889445
21,0,0,0,0,11.128669,0.909301,1.233062,0.000227,23.888205
22,0,0,0,0,11.055839,0.893568,1.073622,0.000096,25.195091
23,0,0,0,0,12.197556,1.102903,1.179559,0.000241,26.505281
24,0,0,0,0,10.895591,0.938398,1.355378,0.000203,23.950724
25,0,0,0,0,11.032020,0.928647,0.971095,0.000094,26.432315
26,0,0,0,0,11.286890,0.925210,1.340603,0.000220,24.317623
27,0,0,0,0,12.181808,0.918010,1.157128,0.000083,25.888530
28,0,0,0,0,11.189699,0.921828,1.804816,0.000099,24.361761
29,0,0,0,0,11.284317,0.918505,1.294302,0.000147,24.289732
30,0,0,0,0,11.785053,0.953048,0.961233,0.000104,23.210843
31,0,0,0,0,12.032921,1.104173,0.916224,0.000100,25.068518
32,0,0,0,0,10.929953,0.920787,1.668005,0.000100,24.264055
33,0,0,0,0,12.694178,0.913892,11.256113,0.000098,24.867144
34,0,0,0,0,11.336161,0.926910,1.230707,0.000098,26.552418
35,0,0,0,0,10.966432,0.902596,1.332852,0.000078,24.167169
36,0,0,0,0,10.903768,0.923478,1.215641,0.000222,25.154108
37,0,0,0,0,11.069271,0.928118,1.097044,0.000059,26.975656
38,0,0,0,0,12.006507,1.121385,1.051053,0.000106,23.741003
39,0,0,0,0,11.051519,0.933261,1.037473,0.000108,24.124770
40,0,0,0,0,11.950176,1.914184,1.289132,0.000105,27.391130
41,0,0,0,0,11.272636,0.918599,0.868853,0.000108,23.373430
42,0,0,0,0,12.748073,1.605989,1.390732,0.000157,26.288655
43,0,0,0,0,10.966100,0.931355,1.445579,0.000285,24.571614
44,0,0,0,0,11.049745,0.929038,0.924716,0.000098,27.543903
45,0,0,0,0,13.144650,0.900974,1.061054,0.000109,27.226429
46,0,0,0,0,10.954151,0.913667,1.187336,0.000107,26.089886
47,0,0,0,0,13.692057,1.595873,1.264930,0.000097,26.250525
48,0,0,0,0,11.007872,0.925091,1.482217,0.000101,34.214609
49,0,0,0,0,14.046439,1.104273,15.696098,0.000094,30.858204
50,0,0,0,0,11.819835,0.892896,1.178690,0.000235,27.929125
51,0,0,0,0,11.523026,0.907082,1.125058,0.000167,25.380724
52,0,0,0,0,10.999251,0.910075,1.059547,0.000094,23.442014
53,0,0,0,0,12.189441,1.685527,1.126269,0.000094,26.133387
54,0,0,0,0,11.888918,1.125129,1.115621,0.000097,24.936238
55,0,0,0,0,12.124942,0.907307,1.338045,0.000090,24.980800
56,0,0,0,0,11.052337,0.919373,1.203966,0.000103,23.853686
57,0,0,0,0,11.165608,0.923447,1.115948,0.000232,24.091525
58,0,0,0,0,11.137652,0.914969,1.138799,0.000233,23.831839
